,Provincia,Partido,Localidad,Poblacion,ADSL,Cable-Modem,Dialup,Fibra Optica,Satelital,Wireless,Telefonia Fija,3G,4G
3456,Santa Fe,Caseros,Los Quirquinchos,2462,No,No,No,No,No,Si,Si,Si,Si
3457,Santa Fe,Caseros,San Jose De La Esquina,6775,Si,Si,No,No,No,No,Si,Si,Si
3458,Santa Fe,Caseros,Sanford,1810,Si,No,No,Si,No,No,Si,Si,Si
3459,Santa Fe,Caseros,Villada,1213,Si,Si,No,No,No,No,Si,No,Si
3460,Santa Fe,Castellanos,Pueblo Marini,51,No,No,No,No,No,Si,No,No,No
3461,Santa Fe,Castellanos,Aldao (Est. Casablanca),1576,Si,No,No,Si,No,Si,Si,No,Si
3462,Santa Fe,Castellanos,Angelica,1298,Si,No,No,No,No,Si,Si,Si,Si
3463,Santa Fe,Castellanos,Ataliva,1680,No,Si,No,No,No,Si,No,Si,Si
3464,Santa Fe,Castellanos,Aurelia,113,No,No,No,No,No,Si,Si,No,No
3465,Santa Fe,Castellanos,Barrios Acapulco Y Veracruz,1790,No,No,No,No,No,No,No,No,Si
3466,Santa Fe,Castellanos,Bauer Y Sigel,290,Si,No,No,No,No,Si,Si,No,No
3467,Santa Fe,Castellanos,Bella Italia,1070,Si,Si,No,Si,No,Si,Si,Si,Si
3468,Santa Fe,Castellanos,Castellanos,226,No,Si,No,No,No,Si,Si,No,No
3469,Santa Fe,Castellanos,Colonia Bicha,187,Si,No,No,Si,No,No,No,No,Si
3470,Santa Fe,Castellanos,Colonia Cello,118,No,No,No,No,No,Si,Si,No,Si
3471,Santa Fe,Castellanos,Colonia Margarita,269,No,Si,No,No,No,No,Si,No,No
3472,Santa Fe,Castellanos,Colonia Raquel,123,Si,No,No,Si,No,Si,Si,No,No
3473,Santa Fe,Castellanos,Coronel Fraga,330,No,No,No,No,No,Si,Si,No,No
3474,Santa Fe,Castellanos,Egusquiza,279,No,No,No,No,No,No,No,No,Si
3475,Santa Fe,Castellanos,Esmeralda,594,No,Si,No,No,No,No,Si,No,Si
3476,Santa Fe,Castellanos,Estacion Clucellas,782,No,Si,No,No,No,Si,Si,No,Si
3477,Santa Fe,Castellanos,Estacion Presidente Roca,0,No,No,No,No,No,No,No,No,No
3478,Santa Fe,Castellanos,Estacion Saguier,105,No,Si,No,No,No,Si,No,No,No
3479,Santa Fe,Castellanos,Eusebia Y Carolina,746,Si,No,No,Si,No,No,No,No,Si
3480,Santa Fe,Castellanos,Eustolia,22,No,No,No,No,No,Si,No,No,No
3481,Santa Fe,Castellanos,Frontera,10520,No,No,No,No,No,Si,No,Si,Si
3482,Santa Fe,Castellanos,Garibaldi,142,No,No,No,No,No,No,Si,No,No
3483,Santa Fe,Castellanos,Humberto Primo,4751,Si,Si,No,No,No,Si,Si,Si,Si
3484,Santa Fe,Castellanos,Josefina,676,Si,Si,No,No,No,Si,Si,Si,Si
3485,Santa Fe,Castellanos,Lehmann,2416,Si,Si,No,Si,No,Si,Si,Si,Si
3486,Santa Fe,Castellanos,Maria Juana,4853,Si,Si,No,Si,No,Si,Si,Si,Si
3487,Santa Fe,Castellanos,Nueva Lehmann,90,No,No,No,No,No,No,No,No,No
3488,Santa Fe,Castellanos,Plaza Clucellas,1530,Si,Si,No,No,No,No,Si,Si,Si
3489,Santa Fe,Castellanos,Plaza Saguier,262,No,Si,No,No,No,Si,No,No,Si
3490,Santa Fe,Castellanos,Presidente Roca,524,No,Si,No,Si,No,Si,Si,No,Si
3491,Santa Fe,Castellanos,Rafaela,91571,Si,Si,No,Si,Si,Si,Si,Si,Si
3492,Santa Fe,Castellanos,Ramona,1694,Si,No,No,No,No,Si,Si,Si,Si
3493,Santa Fe,Castellanos,San Antonio,272,No,Si,No,No,No,Si,No,No,No
3494,Santa Fe,Castellanos,San Vicente,5655,Si,Si,No,No,No,Si,Si,Si,Si
3495,Santa Fe,Castellanos,Santa Clara De Saguier,2117,Si,Si,No,No,No,Si,Si,No,Si
3496,Santa Fe,Castellanos,Sunchales,20537,Si,Si,No,Si,No,Si,Si,Si,Si
3497,Santa Fe,Castellanos,Susana,1002,No,No,No,Si,No,Si,Si,Si,Si
3498,Santa Fe,Castellanos,Tacural,1169,Si,No,No,Si,No,No,Si,Si,Si
3499,Santa Fe,Castellanos,Vila,1405,Si,No,No,No,No,No,Si,Si,Si
3500,Santa Fe,Castellanos,Villa Josefina,112,No,No,No,No,No,No,No,No,No
3501,Santa Fe,Castellanos,Villa San Jose,220,No,Si,No,No,No,Si,Si,No,No
3502,Buenos Aires,Tigre,Don Torcuato Este,38359,Si,Si,Si,Si,No,No,Si,Si,Si
3503,Buenos Aires,Tigre,Don Torcuato Oeste,42873,No,No,No,No,No,No,No,Si,Si
3504,Buenos Aires,Tigre,El Talar,54374,Si,Si,No,Si,No,Si,Si,Si,Si
3505,Buenos Aires,Tigre,General Pacheco,54208,Si,Si,No,Si,Si,Si,Si,Si,Si
3506,Buenos Aires,Tigre,Los Troncos Del Talar,37016,Si,Si,No,Si,Si,No,Si,Si,Si
3507,Buenos Aires,Tigre,Nordelta,0,No,No,No,No,No,No,No,Si,Si
3508,Buenos Aires,Tigre,Ricardo Rojas,24410,Si,Si,No,Si,No,No,Si,Si,Si
3509,Entre Rios,Parana,Sauce Montrull,746,No,No,No,No,No,Si,No,No,No
3510,Neuquen,Zapala,Mariano Moreno,2660,Si,No,Si,No,Si,Si,Si,No,No
3511,Neuquen,Zapala,Ramon M. Castro,125,No,No,No,No,No,No,No,No,Si
3512,Neuquen,Zapala,Zapala,32097,Si,No,Si,Si,Si,Si,Si,Si,Si
3513,Rio Negro,25 De Mayo,Aguada De Guerra,126,No,No,No,No,Si,Si,No,No,No
3514,Rio Negro,25 De Mayo,Clemente Onelli,114,No,No,No,No,Si,No,No,No,No
3515,Rio Negro,25 De Mayo,Colan Conhue,76,No,No,No,No,Si,No,No,No,No
3516,Rio Negro,25 De Mayo,El Cain,176,No,No,No,Si,No,No,No,No,No
3517,Rio Negro,25 De Mayo,Ingeniero Jacobacci,6261,Si,No,Si,No,Si,Si,Si,Si,Si
3518,Rio Negro,25 De Mayo,Los Menucos,5187,No,No,No,No,Si,Si,No,No,Si
3519,Rio Negro,25 De Mayo,Maquinchao,2494,No,No,No,Si,Si,Si,Si,No,Si
3520,Rio Negro,25 De Mayo,Mina Santa Teresita,3,No,No,No,No,No,No,No,No,No
3521,Rio Negro,25 De Mayo,Pilquiniyeu,46,No,No,No,No,Si,No,No,No,No
3522,Rio Negro,9 De Julio,Comico,82,No,No,No,Si,No,No,No,No,No
3523,Rio Negro,9 De Julio,Cona Niyeu,217,No,No,No,No,Si,No,No,No,No
3524,Rio Negro,9 De Julio,Ministro Ramos Mexia,973,No,No,No,Si,Si,Si,No,No,No
3525,Rio Negro,9 De Julio,Prahuaniyeu,147,No,No,No,No,Si,No,No,No,No
3526,Rio Negro,9 De Julio,Sierra Colorada,1542,No,No,No,Si,Si,Si,No,No,Si
3527,Caba,Comuna 07,Parque Chacabuco,56281,Si,Si,Si,Si,Si,Si,Si,Si,Si
3528,Cordoba,Presidente Roque Saenz Peña,Serrano,3162,No,Si,No,No,Si,Si,Si,Si,Si
3529,Cordoba,Presidente Roque Saenz Peña,Villa Rossi,508,No,No,No,No,No,No,Si,No,Si
3530,Cordoba,Punilla,Barrio Santa Isabel,70,No,No,No,No,No,No,No,No,No
3531,Cordoba,Punilla,Bialet Masse,5425,Si,No,No,Si,No,Si,Si,Si,Si
3532,Cordoba,Punilla,Cabalango,336,No,No,No,No,No,Si,No,No,No
3533,Cordoba,Punilla,Capilla Del Monte,11181,Si,Si,No,No,No,Si,Si,Si,Si
3534,Cordoba,Punilla,Casa Grande,672,No,No,No,No,No,Si,No,No,No
3535,Cordoba,Punilla,Charbonier,235,No,No,No,No,No,Si,No,No,No
3536,Cordoba,Punilla,Cosquin,19458,Si,Si,No,Si,No,Si,Si,Si,Si
3537,Cordoba,Punilla,Cuesta Blanca,510,No,No,No,No,No,Si,No,No,No
3538,Cordoba,Punilla,Estancia Vieja,909,No,No,No,No,No,Si,No,No,Si
3539,Cordoba,Punilla,Huerta Grande,5925,No,Si,No,Si,No,Si,No,Si,Si
3540,Cordoba,Punilla,La Cumbre,7544,Si,No,No,No,No,Si,Si,Si,Si
3541,Cordoba,Punilla,La Falda,16335,Si,Si,No,No,No,Si,Si,Si,Si
3542,Cordoba,Punilla,Las Jarillas,103,No,No,No,No,No,Si,No,No,No
3543,Cordoba,Punilla,Los Cocos,1242,Si,No,No,No,No,Si,Si,Si,Si
3544,Cordoba,Punilla,Mallin,6,No,No,No,No,No,No,No,No,No
3545,Cordoba,Punilla,Mayu Sumaj,1259,No,Si,No,No,No,Si,No,No,No
3546,Cordoba,Punilla,Quebrada De Luna,126,No,No,No,No,No,No,No,No,No
3547,Cordoba,Punilla,San Antonio De Arredondo,3653,No,Si,No,Si,No,Si,No,Si,Si
3548,Cordoba,Punilla,San Esteban,852,Si,No,No,No,No,Si,Si,No,No
3549,Cordoba,Punilla,San Roque,1126,No,No,No,Si,No,Si,No,Si,Si
3550,Cordoba,Punilla,San Roque Del Lago,0,No,No,No,No,No,No,No,No,No
3551,San Luis,Belgrano,El Milagro,0,No,No,No,No,No,No,No,No,No
3552,San Luis,Belgrano,El Recodo,0,No,No,No,No,No,No,No,No,No
3553,San Luis,Belgrano,Estancia De Amieva,0,No,No,No,No,No,No,No,No,No
3554,San Luis,Belgrano,Hualtaran,0,No,No,No,No,No,No,No,No,No
3555,Caba,Comuna 13,Colegiales,52551,Si,Si,Si,Si,Si,Si,Si,Si,Si
3556,Cordoba,Punilla,Santa Maria De Punilla,9526,Si,No,No,Si,No,Si,Si,Si,Si
3557,Cordoba,Punilla,Tala Huasi,131,No,No,No,No,No,Si,No,Si,Si
3558,Cordoba,Punilla,Tanti,6554,No,No,No,No,No,Si,No,Si,Si
3559,Cordoba,Punilla,Valle Hermoso,6187,Si,Si,No,Si,No,Si,Si,Si,Si
3560,Cordoba,Punilla,Villa Carlos Paz,62423,Si,Si,No,Si,Si,Si,Si,Si,Si
3561,Cordoba,Punilla,Villa Flor Serrana,50,No,No,No,No,No,No,No,No,No
3562,Cordoba,Punilla,Villa Giardino,6702,Si,No,No,Si,No,Si,Si,Si,Si
3563,Cordoba,Punilla,Villa Lago Azul,108,No,No,No,No,No,No,No,Si,Si
3564,Cordoba,Punilla,Villa Parque Siquiman,1738,No,No,No,No,No,Si,No,Si,Si
3565,Cordoba,Punilla,Villa Rio Icho Cruz,1864,No,No,No,No,No,Si,No,Si,Si
3566,Cordoba,Punilla,Villa San Jose,7,No,No,No,No,No,No,No,No,No
3567,Cordoba,Punilla,Villa Santa Cruz Del Lago,2282,Si,No,No,No,No,Si,Si,No,Si
3568,Cordoba,Rio Cuarto,Achiras,2287,No,No,No,Si,No,No,No,Si,Si
3569,Cordoba,Rio Cuarto,Adelia Maria,7586,Si,Si,No,Si,No,Si,Si,Si,Si
3570,Cordoba,Rio Cuarto,Alcira (Est. Gigena),5919,Si,No,No,Si,Si,No,Si,Si,Si
3571,Cordoba,Rio Cuarto,Alpa Corral,812,No,No,No,No,No,No,No,Si,Si
3572,Cordoba,Rio Cuarto,Berrotaran,6869,Si,Si,No,Si,No,Si,Si,Si,Si
3573,Cordoba,Rio Cuarto,Bulnes,1051,Si,No,No,No,Si,No,No,Si,Si
3574,Cordoba,Rio Cuarto,Chajan,767,No,No,No,No,Si,No,Si,Si,Si
3575,Cordoba,Rio Cuarto,Chucul,304,Si,No,No,No,No,Si,Si,Si,Si
3576,Entre Rios,La Paz,Santa Elena,17791,Si,No,No,No,No,Si,Si,Si,Si
3577,Entre Rios,La Paz,Sir Leonard,281,No,No,No,No,No,No,No,No,No
3578,Entre Rios,Nogoya,Aranguren,1571,No,Si,No,No,Si,Si,Si,No,Si
3579,Entre Rios,Nogoya,Betbeder,145,No,No,No,No,No,Si,No,No,No
3580,Entre Rios,Nogoya,Don Cristobal,29,No,No,No,No,No,Si,Si,No,No
3581,Entre Rios,Nogoya,Febre,121,No,No,No,No,No,Si,No,No,No
3582,Entre Rios,Nogoya,Hernandez,1510,Si,No,No,No,Si,Si,Si,Si,Si
3583,Entre Rios,Nogoya,Lucas Gonzalez,4364,Si,No,No,No,No,Si,Si,Si,Si
3584,Entre Rios,Nogoya,Nogoya,22824,Si,No,No,No,No,Si,Si,Si,Si
3585,Entre Rios,Nogoya,Xx De Setiembre,178,No,No,No,No,No,Si,Si,No,No
3586,Entre Rios,Parana,Aldea Maria Luisa,773,No,No,No,No,No,Si,Si,No,Si
3587,Entre Rios,Parana,Aldea San Juan,66,No,No,No,No,No,No,No,No,No
3588,Entre Rios,Parana,Aldea San Rafael,144,No,No,No,No,No,Si,Si,No,No
3589,Entre Rios,Parana,Aldea Santa Maria,302,No,No,No,No,No,No,Si,No,No
3590,Entre Rios,Parana,Aldea Santa Rosa,71,No,No,No,No,No,No,No,No,No
3591,Entre Rios,Parana,Cerrito,5310,Si,Si,No,No,Si,Si,Si,Si,Si
3592,Rio Negro,Bariloche,Villa Mascardi,59,No,No,No,Si,No,No,No,Si,Si
3593,Rio Negro,Conesa,Barrio Colonia Conesa,129,No,No,No,No,No,No,No,No,No
3594,Rio Negro,Conesa,Barrio Planta Compresora De Gas,20,No,No,No,No,No,No,No,No,No
3595,Rio Negro,Conesa,General Conesa,5484,Si,Si,No,Si,Si,Si,Si,Si,Si
3596,Rio Negro,El Cuy,Aguada Guzman,110,No,No,No,No,Si,No,No,No,No
3597,Rio Negro,El Cuy,Cerro Policia,252,No,No,No,No,No,No,No,Si,Si
3598,Rio Negro,El Cuy,El Cuy,498,Si,No,Si,No,Si,No,Si,No,No
3599,Rio Negro,El Cuy,Las Perlas,2182,No,No,No,No,Si,Si,No,No,Si
3600,Rio Negro,El Cuy,Mencue,311,No,No,No,No,Si,No,Si,No,No
3601,Rio Negro,El Cuy,Naupa Huen,170,Si,No,No,No,No,No,No,No,No
3602,Rio Negro,El Cuy,Paso Cordova,48,No,No,No,No,No,No,No,No,No
3603,Rio Negro,El Cuy,Valle Azul,726,No,No,No,No,Si,Si,Si,No,No
3604,Rio Negro,General Roca,Allen,22859,Si,No,Si,No,Si,Si,Si,Si,Si
3605,Rio Negro,General Roca,Bajo San Cayetano,462,No,No,No,No,No,Si,No,Si,Si
3606,Rio Negro,General Roca,Barda Del Medio,1651,No,No,Si,No,Si,Si,Si,Si,Si
3607,Rio Negro,General Roca,Barrio Blanco,61,No,No,No,No,No,No,No,No,No
3608,Rio Negro,General Roca,Barrio Calle Ciega Nº10,52,No,No,No,No,No,No,No,No,No
3609,Rio Negro,General Roca,Barrio Calle Ciega Nº6,23,No,No,No,No,No,No,No,No,No
3610,Rio Negro,General Roca,Barrio Canale,66,No,No,No,No,No,No,No,No,No
3611,Rio Negro,General Roca,Barrio Chacra Monte,1900,No,No,No,No,No,Si,Si,Si,Si
3612,Rio Negro,General Roca,Barrio Costa Este,267,No,No,No,No,No,No,No,No,No
3613,Rio Negro,General Roca,Barrio Costa Linda,310,No,No,No,No,No,No,No,No,No
3614,San Luis,Belgrano,La Calera,598,No,No,No,No,No,Si,Si,No,No
3615,San Luis,Belgrano,Las Lagunitas,0,No,No,No,No,No,No,No,No,No
3616,San Luis,Belgrano,Los Molles,0,No,No,No,No,No,Si,No,No,No
3617,San Luis,Belgrano,Los Ramblones,0,No,No,No,No,No,No,No,No,No
3618,San Luis,Belgrano,Naranjo Esquino,0,No,No,No,No,No,No,No,No,No
3619,San Luis,Belgrano,Nogoli,739,No,No,No,No,No,Si,Si,No,No
3620,San Luis,Belgrano,Pozo Cavado,0,No,No,No,No,No,No,No,No,No
3621,San Luis,Belgrano,Pozo Del Tala,0,No,No,No,No,No,No,No,No,No
3622,San Luis,Belgrano,Represa Del Carmen,0,No,No,No,No,No,No,No,No,No
3623,San Luis,Belgrano,San Antonio,0,No,No,No,No,No,No,No,No,No
3624,San Luis,Belgrano,San Pedro,0,No,No,No,No,No,Si,No,No,No
3625,San Luis,Belgrano,Santa Rosa Del Gigante,0,No,No,No,No,No,No,No,No,No
3626,San Luis,Belgrano,Suyuque Nuevo,0,No,No,No,No,No,No,No,No,No
3627,San Luis,Belgrano,Toro Negro,0,No,No,No,No,No,No,No,No,No
3628,San Luis,Belgrano,Villa De La Quebrada,523,No,No,No,No,No,Si,Si,No,No
3629,San Luis,Belgrano,Villa General Roca,162,No,No,No,No,No,Si,No,No,No
3630,San Luis,Chacabuco,Balcarce,0,No,No,No,No,No,No,No,No,No
3631,San Luis,Chacabuco,Colonia Zubelzu,0,No,No,No,No,No,No,No,No,No
3632,San Luis,Chacabuco,Concaran,5119,No,Si,No,No,Si,Si,No,Si,Si
3633,San Luis,Chacabuco,Cortaderas,822,No,No,No,Si,No,Si,Si,Si,Si
3634,San Luis,Chacabuco,El Algarrobal,0,No,No,No,Si,No,No,No,No,No
3635,San Luis,Chacabuco,El Churrasco,0,No,No,No,No,No,No,No,No,No
3636,San Luis,Chacabuco,El Recuerdo,0,No,No,No,No,No,No,No,No,No
3637,San Luis,Chacabuco,El Sauce,0,No,No,No,No,No,No,No,No,No
3638,San Luis,Chacabuco,El Sifon,0,No,No,No,No,No,No,No,No,No
3639,San Luis,Chacabuco,El Tala,0,No,No,No,No,No,No,No,No,No
3640,San Luis,Chacabuco,La Celestina,0,No,No,No,No,No,No,No,No,No
3641,San Luis,Chacabuco,Las Rosas,0,No,No,No,No,No,No,No,No,No
3642,Santa Fe,Rosario,Alvarez,5417,Si,Si,No,Si,No,No,Si,Si,Si
3643,Santa Fe,Rosario,Alvear,2402,Si,No,No,Si,No,Si,No,No,Si
3644,Santa Fe,Rosario,Arbilla,427,No,No,No,No,No,No,No,No,No
3645,Santa Fe,Rosario,Arminda,288,No,Si,No,No,No,No,Si,No,No
3646,Santa Fe,Rosario,Arroyo Seco,20620,Si,Si,No,Si,No,Si,Si,Si,Si
3647,Santa Fe,Rosario,Carmen Del Sauce,531,No,No,No,Si,No,Si,No,No,Si
3648,Santa Fe,Rosario,Coronel Bogado,2204,Si,No,No,Si,No,No,Si,No,Si
3649,Santa Fe,Rosario,Coronel Rodolfo S. Dominguez,796,No,Si,No,No,No,No,Si,Si,Si
3650,Santa Fe,Rosario,Cuatro Esquinas,174,No,No,No,Si,No,No,No,No,No
3651,Santa Fe,Rosario,El Caramelo,155,Si,Si,No,No,No,No,Si,No,No
3652,Santa Fe,Rosario,Fighiera,4034,Si,No,No,No,No,No,Si,Si,Si
3653,Santa Fe,Rosario,Funes,23281,Si,Si,No,Si,Si,Si,Si,Si,Si
3654,Santa Fe,Rosario,General Lagos,3419,Si,No,No,No,No,Si,Si,Si,Si
3655,Santa Fe,Rosario,Granadero Baigorria,36994,Si,Si,No,Si,No,Si,No,Si,Si
3656,Santa Fe,Rosario,Ibarlucea,3698,No,Si,No,Si,No,Si,Si,Si,Si
3657,Santa Fe,Rosario,Kilometro 101,36,No,No,No,No,No,No,No,Si,Si
3658,Santa Fe,Rosario,Los Muchachos - La Alborada,129,No,No,No,No,No,No,No,No,No
3659,Santa Fe,Rosario,Monte Flores,166,No,No,No,No,No,No,No,Si,Si
3660,Santa Fe,Rosario,Perez,26448,Si,No,No,Si,Si,Si,Si,Si,Si
3661,Santa Fe,Rosario,Piñero (Est. Erasto),1146,No,Si,No,Si,No,Si,No,No,Si
3662,Santa Fe,Rosario,Pueblo Esther,6789,Si,No,No,No,Si,Si,Si,Si,Si
3663,Santa Fe,Rosario,Pueblo Muñoz (Est. Bernard),497,No,Si,No,No,No,No,Si,No,Si
3664,Santa Fe,Rosario,Pueblo Uranga,856,Si,No,No,No,No,Si,Si,No,Si
3665,Santa Fe,Rosario,Puerto Arroyo Seco,413,No,No,No,No,No,No,No,No,Si
3666,Santa Fe,San Cristobal,San Guillermo,6747,Si,Si,No,Si,No,Si,Si,Si,Si
3667,Santa Fe,San Cristobal,Santurce,32,No,No,No,No,No,Si,No,No,No
3668,Santa Fe,San Cristobal,Soledad,1083,No,No,No,No,No,Si,Si,No,Si
3669,Santa Fe,San Cristobal,Suardi,6080,No,No,No,Si,No,No,Si,Si,Si
3670,Santa Fe,San Cristobal,Villa Saralegui,513,No,No,No,No,No,Si,No,Si,Si
3671,Santa Fe,San Cristobal,Villa Trinidad,2606,No,No,No,No,No,No,Si,Si,Si
3672,Santa Fe,San Javier,Alejandra,2962,No,No,No,No,Si,Si,Si,No,Si
3673,Santa Fe,San Javier,Cacique Ariacaiquin,142,No,No,No,No,No,Si,Si,No,Si
3674,Santa Fe,San Javier,Colonia Duran,183,No,No,No,No,Si,No,No,No,No
3675,Santa Fe,San Javier,La Brava,329,No,No,No,No,No,Si,No,No,Si
3676,Santa Fe,San Javier,Romang,7755,No,Si,No,Si,No,Si,Si,Si,Si
3677,Santa Fe,San Javier,San Javier,13604,No,Si,No,Si,No,Si,Si,Si,Si
3678,Santa Fe,San Jeronimo,Arocena,1608,No,Si,No,No,No,No,No,Si,Si
3679,Santa Fe,San Jeronimo,Balneario Monje,391,No,No,No,No,No,No,No,No,No
3680,La Rioja,Independencia,Amana,148,Si,No,No,No,No,Si,No,No,No
3681,La Rioja,Independencia,Patquia,1808,Si,No,No,Si,No,Si,Si,Si,Si
3682,La Rioja,Rosario Vera Peñaloza,Chepes,11039,Si,Si,No,Si,Si,Si,Si,No,Si
3683,La Rioja,Rosario Vera Peñaloza,Desiderio Tello,733,No,No,No,No,No,Si,Si,No,Si
3684,La Rioja,San Blas De Los Sauces,Alpasinche,0,No,No,No,Si,No,Si,No,No,Si
3685,La Rioja,San Blas De Los Sauces,Amuschina,0,No,No,No,No,No,No,No,No,No
3686,La Rioja,San Blas De Los Sauces,Andolucas,0,No,No,No,No,No,No,No,No,No
3687,La Rioja,San Blas De Los Sauces,Chaupihuasi,0,No,No,No,No,No,No,No,No,No
3688,La Rioja,San Blas De Los Sauces,Cuipan,0,No,No,No,No,No,No,No,No,Si
3689,La Rioja,San Blas De Los Sauces,Las Talas,0,No,No,No,No,No,No,No,No,No
3690,La Rioja,San Blas De Los Sauces,Los Robles,0,No,No,No,No,Si,No,No,No,No
3691,La Rioja,San Blas De Los Sauces,Salicas,0,No,No,No,No,No,No,No,No,No
3692,La Rioja,San Blas De Los Sauces,Salicas - San Blas,3918,No,No,No,No,No,Si,Si,No,No
3693,La Rioja,San Blas De Los Sauces,San Blas,0,No,No,No,No,No,No,No,No,No
3694,La Rioja,San Blas De Los Sauces,Shaqui,0,No,No,No,No,No,No,No,No,No
3695,La Rioja,San Blas De Los Sauces,Suriyaco,0,No,No,No,No,No,No,No,No,No
3696,La Rioja,San Blas De Los Sauces,Tuyubil,0,No,No,No,No,No,No,No,No,No
3697,La Rioja,Sanagasta,Villa Sanagasta,0,No,No,No,No,No,No,No,Si,Si
3698,La Rioja,Sanagasta,Villa Sanagasta,2275,No,Si,No,Si,Si,Si,Si,Si,Si
3699,La Rioja,Vinchina,Jagüe,230,No,No,No,No,No,Si,No,No,No
3700,La Rioja,Vinchina,Villa San Jose De Vinchina,2401,No,No,No,Si,No,Si,Si,No,Si
3701,Mendoza,Capital,Mendoza,114893,Si,Si,Si,Si,Si,Si,Si,Si,Si
3702,Mendoza,General Alvear,Bowen,4939,No,Si,Si,No,No,Si,Si,Si,Si
3703,Mendoza,General Alvear,Carmensa,941,No,No,No,No,No,Si,Si,No,Si
3704,Mendoza,General Alvear,General Alvear,29909,Si,Si,Si,Si,No,Si,Si,Si,Si
3705,Mendoza,General Alvear,Los Compartos,439,No,No,No,No,No,No,No,Si,Si
3706,Mendoza,Godoy Cruz,Gobernador Benegas,0,No,No,No,Si,No,No,No,Si,Si
3707,Mendoza,Godoy Cruz,Godoy Cruz,191299,Si,Si,Si,Si,Si,Si,Si,Si,Si
3708,Mendoza,Godoy Cruz,Las Tortugas,0,No,No,No,Si,No,No,No,Si,Si
3709,Mendoza,Godoy Cruz,Presidente Sarmiento,0,No,No,No,No,No,No,No,No,No
3710,San Luis,Coronel Pringles,La Bajada,91,No,No,No,No,No,Si,No,No,No
3711,Buenos Aires,Coronel Suarez,Cura Malal,95,No,No,No,No,No,No,No,No,No
3712,Buenos Aires,Coronel Suarez,D'Orbigny,20,No,No,No,No,No,No,No,No,No
3713,Buenos Aires,Coronel Suarez,Huanguelen,5020,No,No,No,Si,No,Si,Si,Si,Si
3714,Buenos Aires,Coronel Suarez,Pasman,165,No,No,No,No,No,Si,No,No,No
3715,Buenos Aires,Coronel Suarez,San Jose,2234,No,Si,No,Si,No,Si,No,No,Si
3716,Buenos Aires,Coronel Suarez,Santa Maria,1832,No,Si,No,Si,No,Si,Si,No,Si
3717,Buenos Aires,Coronel Suarez,Santa Trinidad,1474,No,Si,No,Si,No,Si,Si,Si,Si
3718,Buenos Aires,Coronel Suarez,Villa La Arcadia,434,No,Si,No,No,No,No,No,No,No
3719,Buenos Aires,Daireaux,Andant,42,No,No,No,No,No,No,No,No,No
3720,Buenos Aires,Daireaux,Arboledas,632,No,No,No,No,No,No,Si,No,Si
3721,Buenos Aires,Daireaux,Daireaux,12122,Si,No,No,No,Si,Si,Si,Si,Si
3722,Buenos Aires,Daireaux,La Larga,53,No,No,No,No,No,No,No,No,No
3723,Buenos Aires,Daireaux,La Manuela,0,No,No,No,No,No,No,No,No,No
3724,Buenos Aires,Daireaux,Salazar,1924,No,No,No,No,No,Si,Si,Si,Si
3725,Buenos Aires,Dolores,Dolores,25940,Si,Si,Si,Si,No,Si,Si,Si,Si
3726,Buenos Aires,Dolores,Sevigne,286,No,No,No,No,No,Si,No,Si,Si
3727,San Luis,Coronel Pringles,La Florida,297,No,No,No,No,No,Si,No,No,No
3728,San Luis,Coronel Pringles,La Petra,0,No,No,No,No,No,No,No,No,No
3729,San Luis,Coronel Pringles,La Toma,7374,Si,No,No,No,No,Si,No,Si,Si
3730,San Luis,Coronel Pringles,La Totora,0,No,No,No,No,No,No,No,Si,Si
3731,San Luis,Coronel Pringles,Las Barranquitas,0,No,No,No,No,No,No,No,Si,No
3732,San Luis,Coronel Pringles,Las Pircas,0,No,No,No,No,No,No,No,No,No
3733,San Luis,Coronel Pringles,Loma Alta,0,No,No,No,No,No,No,No,No,No
3734,San Luis,Coronel Pringles,Marmol Verde,0,No,No,No,No,No,No,No,No,No
3735,San Luis,Coronel Pringles,Pampa Del Tamboreo,0,No,No,No,No,No,No,No,No,No
3736,San Luis,Coronel Pringles,Paso Del Rey,0,No,No,No,No,No,No,No,No,No
3737,San Luis,Coronel Pringles,Rio Grande,155,No,No,No,No,No,Si,No,No,No
3738,San Luis,Coronel Pringles,Riocito,83,No,No,No,No,No,No,No,No,No
3739,San Luis,Coronel Pringles,Saladillo,275,No,No,No,No,No,Si,No,Si,Si
3740,San Luis,Coronel Pringles,Valle De Pancanta,0,No,No,No,No,No,No,No,No,No
3741,San Luis,General Pedernera,5Ta Brigada,0,No,No,No,No,No,No,No,No,No
3742,San Luis,General Pedernera,Caldenadas,0,No,No,No,No,No,No,No,No,No
3743,San Luis,General Pedernera,Colonia Don Antonio,0,No,No,No,No,No,No,No,No,No
3744,San Luis,General Pedernera,Coronel Alzogaray,0,No,No,No,No,No,No,No,No,No
3745,San Luis,General Pedernera,Country Club Los Caldenes,0,No,No,No,No,No,No,No,No,No
3746,San Luis,General Pedernera,Dique Vulpiani,0,No,No,No,No,No,No,No,Si,Si
3747,San Luis,General Pedernera,Juan Jorba,201,No,No,No,No,No,Si,Si,No,Si
3748,San Luis,General Pedernera,Juan Llerena,272,No,No,No,No,No,Si,Si,No,No
3749,San Luis,General Pedernera,Justo Daract,10135,Si,Si,Si,No,No,Si,Si,Si,Si
3750,San Luis,General Pedernera,La Angelina,0,No,No,No,No,No,Si,No,No,No
